license_id,name,owner,status,status_date,street,city,zip,phone,county,service_type
"1123974","Partners In Recovery LLC DBA Partners Behavioral Healthcare","","Active","","1630 UNIVERSITY AVE W","Saint Paul","55104","(888) 648-7652","Ramsey","Substance Use Disorder Treatment"
"1068166","Partnership Resources Inc","","Active","","1069 10TH AVE SE","Minneapolis","55414","(612) 331-2075","Hennepin","Home and Community Based Services"
"1068168","Partnership Resources Inc","","Active","","1069 10th Ave SE","Minneapolis","55414","(612) 331-2075","Hennepin","Home and Community Based Services - Day Services Facility"
"1081548","Partnership Resources Inc","","Active","","1200 MENDELSSOHN AVE N STE 1","Golden Valley","55427","(612) 331-2075","Hennepin","Home and Community Based Services - Day Services Facility"
"1068167","Partnership Resources, Inc.","","Active","","4226 Park Glen Rd","St Louis Park","55416","(952) 925-1404","Hennepin","Home and Community Based Services - Day Services Facility"
"1108209","Partridge Sarah Gray & Partridge Ronald Jay","","Active","","Itasca County","","","","License number: 1108209","Child Foster Care"
"1059072","Pascoe Danielle C","","Active","","174 Arabian Ave E","Shakopee","55379","(952) 215-5328","Scott","Family Child Care"
"1125974","Pashikanti Bandhavi Lakshmi Kantam DBA CuteStars Home ChildCare LLC","","Active","","17938 HIDDEN CREEK TRL","Lakeville","55044","(612) 644-6114","Dakota","Family Child Care"
"808063","Passa Tracy","","Active","","3806 PRAIRIE ST NE","Bemidji","56601","(218) 766-8760","Beltrami","Family Child Care"
"1074613","Passageways","","Active","","13780 McKenna Rd NW","Prior Lake","55379","(612) 767-4467","Scott","Children's Residential Facilities"
"1115086","Passionate Providers LLC","","Active","","7210 157TH ST W","Apple Valley","55124","(612) 227-1465","Dakota","Home and Community Based Services"
"1103153","Pasteur Mudende","","Active","","3831 17TH ST S","Moorhead","56560","(218) 443-4887","Clay","Home and Community Based Services"
"1106849","Pasupuleti Madhavi","","Active","","1372 GRACE DR","Eagan","55123","(952) 220-5574","Dakota","Adult Foster Care"
"830575","Pat-a-cake Child Care","","Active","","7761 Lake Dr Ste E","Circle Pines","55014","(651) 786-2286","Anoka","Child Care Center"
"1124476","Patchin Gladys Y","","Active","","338 MAPLE DR","Detroit Lakes","56501","(218) 314-8915","Becker","Adult Foster Care"
"1119978","Path To Recovery","","Pending Reopening","10/23/2024","4555 ERIN DR STE 120","Eagan","55122","(952) 600-7055","Dakota","Substance Use Disorder Treatment"
"1126572","Pathfinder Care LLC","","Active","","545 7TH ST W","Saint Paul","55102","(763) 335-6210","Ramsey","Substance Use Disorder Treatment"
"801477","Pathstone Day Living","","Active","","718 MOUND AVE","Mankato","56001","(507) 345-6506","Blue Earth","Adult Day Care Services"
"1117339","Pathstone Day Living","","Active","","1114 W TRAVERSE RD","Saint Peter","56082","(507) 345-6506","Nicollet","Adult Day Care Services"
"1114599","Pathway Home","","Active","","512 E CENTRE ST","Royalton","56373","(320) 223-5530","Morrison","Home and Community Based Services"
"802845","Pathway House","","Conditional","02/29/2024","613 2nd St SW","Rochester","55902","(507) 287-6121","Olmsted","Substance Use Disorder Treatment"
"809746","Pathway House","","Active","","103 6TH AVE SW","Rochester","55902","(507) 287-6121","Olmsted","Substance Use Disorder Treatment"
"1120994","Pathway to Recovery","","Active","","900 20TH AVE S","Minneapolis","55404","(612) 230-4280","Hennepin","Substance Use Disorder Treatment"
"1069743","Pathways to Community","","Active","","475 CLEVELAND AVE N STE 100","Saint Paul","55104","(651) 641-4009","Ramsey","Home and Community Based Services"
"1069745","Pathways to Community","","Active","","3945 1st Ave S","Minneapolis","55408","(612) 436-0062","Hennepin","Home and Community Based Services - Community Residential Setting"
"1069746","Pathways to Community","","Active","","9383 Minnesota Lane","Maple Grove","55369","(763) 494-4973","Hennepin","Home and Community Based Services - Community Residential Setting"
"1069747","Pathways to Community","","Active","","2709 McKnight Rd N","North St Paul","55109","(651) 797-2782","Ramsey","Home and Community Based Services - Community Residential Setting"
"1120125","Pathways to Community","","Closed","11/10/2025","20980 PARKFIELD AVE","Jordan","55352","(920) 979-6640","Scott","Home and Community Based Services - Community Residential Setting"
"1120975","Pathways to Community","","Active","","1400 LOUISIANA AVE S","St Louis Park","55426","(920) 979-6640","Hennepin","Home and Community Based Services - Community Residential Setting"
"1101673","Pathways to Community 115th Lane","","Active","","8140 115TH LN N","Champlin","55316","(763) 208-3677","Hennepin","Home and Community Based Services - Community Residential Setting"
"1107612","Pathways to Community 1st Ave #43","","Active","","3943 1ST AVE S","Minneapolis","55409","(612) 353-5180","Hennepin","Home and Community Based Services - Community Residential Setting"
"1104285","Pathways to Community 24th Ave","","Active","","9515 24TH AVE N","Plymouth","55441","(763) 432-2533","Hennepin","Home and Community Based Services - Community Residential Setting"
"1098464","Pathways to Community 6th Ave","","Active","","526 6TH AVE S","Hopkins","55343","(952) 217-5432","Hennepin","Home and Community Based Services - Community Residential Setting"
"1109283","Pathways To Community Excelsior Way #52","","Active","","7152 EXCELSIOR WAY","St Louis Park","55426","(952) 300-2433","Hennepin","Home and Community Based Services - Community Residential Setting"
"1108698","Pathways to Community Excelsior Way #54","","Active","","7154 EXCELSIOR WAY","St Louis Park","55426","(952) 500-9862","Hennepin","Home and Community Based Services - Community Residential Setting"
"1110886","Pathways to Community Gettysburg","","Active","","3670 GETTYSBURG AVE S APT 33","Minneapolis","55426","(952) 456-6244","Hennepin","Home and Community Based Services - Community Residential Setting"
"1101762","Pathways to Community Hickory Trail","","Active","","1456 HICKORY TRL","White Bear Township","55110","(651) 888-2507","Ramsey","Home and Community Based Services - Community Residential Setting"
"1101674","Pathways to Community Kimball Drive","","Active","","401 KIMBALL DR","Champlin","55316","(763) 568-7102","Hennepin","Home and Community Based Services - Community Residential Setting"
"1069744","Pathways To Community Thomas Ave","","Active","","7544 THOMAS AVE S","Richfield","55423","(612) 285-6921","Hennepin","Home and Community Based Services - Community Residential Setting"
"2001612","Patience N Bubbles","","Closed","11/20/2025","1720 Bassett Dr","Mankato","56001","(507) 216-8005","Blue Earth","Child Care Center"
"1113930","Patino Julie Diane","","Active","","11305 BRENDA BLVD","Becker","55308","(763) 843-6585","Sherburne","Family Child Care"
"1073544","Patricia Resch","","Active","","20732 STATE 64","Akeley","56433","(218) 252-0223","Hubbard","Home and Community Based Services"
"1118010","Patrin Allie Rae","","Active","","15271 295TH AVE NW","Zimmerman","55398","(612) 267-0723","Sherburne","Family Child Care"
"2001799","Patriot Pals","","Active","","510 Patriot Lane","Beaver Creek","56116","(507) 673-2541","Rock","Child Care Center"
"1079209","Patten Jacob L & Patten Andrea R","","Active","","Cook County","","","","License number: 1079209","Child Foster Care"
"1128254","Patterson Daleha Salyn","","Active","","Hennepin County","","","","License number: 1128254","Child Foster Care"
"1125345","Patterson Sherita Janai","","Active","","Hennepin County","","","","License number: 1125345","Child Foster Care"
"1119730","Patton Jessica Lynn & Majerus Keegan Michael","","Active","","Winona County","","","","License number: 1119730","Child Foster Care"
"1126855","Patton John Robert","","Active","","Ramsey County","","","","License number: 1126855","Child Foster Care"
"1102843","Patton Kari L","","Active","","2408 FIELD CT","Saint Cloud","56301","(320) 493-9649","Stearns","Adult Foster Care"
"1091542","Patton Mary Anne","","Active","","9362 Knighton Rd","Woodbury","55125","(651) 890-7310","Washington","Family Child Care"
"1125051","Paukert Laura Elizabeth & Paukert Travis William","","Active","","Dakota County","","","","License number: 1125051","Child Foster Care"
"1109580","Paul Bunyan Center","","Active","","3300 Gillett Dr NW","Bemidji","56601","(218) 333-3119","Beltrami","Certified Child Care Center"
"1049823","Paul Jessica J","","Active","","310 CSAH 30 WEST","Vesta","56292","(507) 829-4869","Redwood","Family Child Care"
"1090081","Paul Kari L","","Active","","19151 U S HIGHWAY 169","Lake Crystal","56055","(507) 382-7769","Blue Earth","Family Child Care"
"1120865","Paul Rachel Anne","","Active","","3521 XYLON AVE S","St Louis Park","55426","(320) 333-8906","Hennepin","Family Child Care"
"1003280","Paul Stacey L","","Active","","1456 LOREN ST","Saint Peter","56082","(507) 934-1067","Nicollet","Family Child Care"
"1126086","Paulat Cynthia Lynn & Paulat Martin James","","Closed","08/28/2025","Anoka County","","","","License number: 1126086","Child Foster Care"
"1038048","Pauls Heather A","","Active","","15850 155th St","Watkins","55389","(320) 764-2053","Stearns","Family Child Care"
"1077657","Pauls Jessica M","","Active","","36062 CSAH 2","Watkins","55389","(320) 764-5404","Meeker","Family Child Care"
"1111204","Pauls Kenton Bradley & Pauls Kristin Ann","","Active","","Ramsey County","","","","License number: 1111204","Child Foster Care"
"1088507","Paulsen Britny L","","Active","","181 100th Ave","Steen","56173","(605) 310-9552","Rock","Family Child Care"
"1125184","Paulsen Carissa Angel","","Active","","Crow Wing County","","","","License number: 1125184","Child Foster Care"
"231834","Paulsen Janel A","","Active","","1905 Circle Drive NW","Sauk Rapids","56379","(320) 333-2907","Benton","Family Child Care"
"1115746","Paulsen Jessica Marie","","Active","","12626 GREAT RIVER RD","Little Falls","56345","(320) 632-1990","Morrison","Family Child Care"
"1117215","Paulsen Jessica Sandra & Paulsen Danny Robert","","Active","","Dodge County","","","","License number: 1117215","Child Foster Care"
"1023845","Paulsen Mark L & Paulsen Lisa D","","Active","","Lyon County","","","","License number: 1023845","Child Foster Care"
"1114754","Paulsen Racquel","","Active","","400 E LYON ST","Marshall","56258","(320) 226-4633","Lyon","Family Child Care"
"1121778","Paulson Amber Marie & Paulson Travis Lee","","Active","","Polk County","","","","License number: 1121778","Child Foster Care"
"1128411","Paulson Chelsea Tobin & Paulson Jared James","","Active","","Le Sueur County","","","","License number: 1128411","Child Foster Care"
"1074543","Paulson Cindy I","","Active","","117 BIRCH AVE SE","Menahga","56464","(218) 564-1731","Wadena","Family Child Care"
"1054776","Paulson Cindy Lou","","Active","","Blue Earth County","","","","License number: 1054776","Child Foster Care"
"216656","Paulson Colleen","","Active","","1454 Moorhead Rd","Cloquet","55720","(218) 879-4620","Carlton","Family Child Care"
"1052551","Paulson Deborah J","","Active","","200 CRANBERRY CT","Eagle Lake","56024","(507) 257-2223","Blue Earth","Family Child Care"
"1031809","Paulson Deborah Jean","","Active","","Blue Earth County","","","","License number: 1031809","Child Foster Care"
"121717","Paulson Karen L","","Active","","223 Valley Oaks Dr","Winona","55987","(507) 452-1727","Winona","Family Child Care"
"1117291","Paulson Kelly Jo","","Active","","32015 152ND ST NW","Princeton","55371","(763) 442-9249","Sherburne","Family Child Care"
"1051228","Paulson Laura A","","Active","","183 N River Ct NE","Rochester","55906","(507) 251-5053","Olmsted","Family Child Care"
"221508","Paulson Michelle L","","Active","","3754 DAVID LN SW","Rochester","55902","(507) 251-2879","Olmsted","Family Child Care"
"1126794","Paulson Tiffany Christine & Paulson Kenneth Dale","","Active","","Anoka County","","","","License number: 1126794","Child Foster Care"
"1082481","Paulzine Jessica M","","Active","","13268 Wintergreen Dr","Lowry","56349","(320) 283-5286","Douglas","Family Child Care"
"1124915","Paulzine Tammi Faye & Paulzine Dean Fredrick","","Active","","Murray County","","","","License number: 1124915","Child Foster Care"
"1099818","Paumai Inc DBA Family Option Home Care","","Active","","1092 PAYNE AVE","Saint Paul","55130","(651) 408-3889","Ramsey","Home and Community Based Services"
"1011572","Paumen Heidi L","","Active","","8380 Dempsey Ave NW","Maple Lake","55358","(612) 845-6620","Wright","Family Child Care"
"1115574","Paumen Katelyn Nichole","","Active","","331 WESTERN AVE S","Watkins","55389","(763) 219-5811","Meeker","Family Child Care"
"1056963","Paur Stacy L","","Active","","14824 Maryland Ave","Savage","55378","(612) 296-9086","Scott","Family Child Care"
"1050183","Pavlak Linda N","","Active","","600 S High St","Lake City","55041","(651) 492-1791","Wabasha","Family Child Care"
"1126564","Pavlak Ravin R","","Active","","2509 OLYMPIC ST","Brook Park","55007","(651) 278-5657","Kanabec","Family Child Care"
"1069815","Pavlak Shelly A","","Active","","2363 OLYMPIC ST","Brook Park","55007","(651) 428-0077","Kanabec","Adult Foster Care"
"1082431","Pawlikowski Joseph B & Pawlikowski Dardra D","","Active","","Dakota County","","","","License number: 1082431","Child Foster Care"
"1125573","Payne Jeffrey Keith & Payne Christine Anne","","Closed","07/28/2025","Otter Tail County","","","","License number: 1125573","Child Foster Care"
"235134","Payne Nicole M","","Active","","19442 Elkridge Trail","Farmington","55024","(651) 463-2852","Dakota","Family Child Care"
"1128637","Payton Chantwan Mona","","Active","","3759 KNOX AVE N","Minneapolis","55412","(612) 475-8418","Hennepin","Adult Foster Care"
"1110589","Pazdernik Emily J","","Active","","5957 LAKE IDA WAY NW","Alexandria","56308","(320) 760-2938","Douglas","Family Child Care"
"1109408","PCY Services Ltd DBA Care Solution Services","","Active","","2800 FREEWAY BLVD STE 203","Brooklyn Center","55430","(763) 249-5686","Hennepin","Home and Community Based Services"
"1065274","Peace in Christ Christian Preschool","","Active","","5007 Maple Grove Rd","Hermantown","55811","(218) 729-9473","St. Louis","Child Care Center"
"801892","Peace Lutheran Church Preschool","","Active","","20 Northdale Blvd NW","Minneapolis","55448","(763) 754-2383","Anoka","Child Care Center"
"801893","Peace Lutheran Preschool","","Active","","213 6th Ave SW","Faribault","55021","(507) 334-5999","Rice","Child Care Center"
"1108645","Peace of Mind Care Center","","Active","","2518 N 2ND ST STE 116","Minneapolis","55411","(952) 564-1131","Hennepin","Home and Community Based Services"
"1111821","Peace of Mind Care Center","","Active","","2518 N 2ND ST STE 116","Minneapolis","55411","","Hennepin","Home and Community Based Services - Day Services Facility"
"1113957","Peace of Mind Early Education Center","","Active","","9025 Tamarack Rd","Woodbury","55125","(651) 731-2608","Washington","Child Care Center"
"1072577","Peace of Mind Inc","","Active","","12 W MARBLE ST","Duluth","55811","(218) 576-7363","St. Louis","Home and Community Based Services - Community Residential Setting"
"1072573","Peace of Mind of Duluth Inc","","Active","","2304 W SUPERIOR ST","Duluth","55806","(218) 576-7363","St. Louis","Home and Community Based Services"
"1072574","Peace of Mind of Duluth Inc","","Active","","3416 E Superior Street","Duluth","55804","(218) 728-3018","St. Louis","Home and Community Based Services - Community Residential Setting"
"1072575","Peace of Mind of Duluth Inc","","Active","","5765 Old Miller Trunk Highway","Duluth","55811","(218) 428-3448","St. Louis","Home and Community Based Services - Community Residential Setting"
"1072578","Peace of Mind of Duluth Inc","","Active","","4504 Woodland Ave","Duluth","55803","(218) 728-8985","St. Louis","Home and Community Based Services - Community Residential Setting"
"1072579","Peace of Mind of Duluth Inc","","Active","","4805 Glenwood St","Duluth","55804","(218) 428-3448","St. Louis","Home and Community Based Services - Community Residential Setting"
"1072576","Peace of Mind of Duluth Inc Redbud","","Active","","903 Redbud St","Duluth","55811","(218) 728-3018","St. Louis","Home and Community Based Services - Community Residential Setting"
"1104596","Peace on Earth Living","","Active","","16654 FOLIAGE AVE W # 1","Rosemount","55068","(952) 451-2356","Dakota","Home and Community Based Services"
"1072015","Peaceful Acres","","Active","","66 Three Rivers Dr","Hastings","55033","(651) 438-9990","Dakota","Home and Community Based Services"
"1081741","Peaceful Adult Day Center LLC","","Active","","535 40TH AVE NE","Columbia Heights","55421","(763) 432-3750","Anoka","Adult Day Care Services"
"1110512","Peaceful Adult Day Center LLC","","Active","","8298 UNIVERSITY AVE NE","Fridley","55432","(763) 432-3750","Anoka","Home and Community Based Services"
"1118463","Peaceful Adult Day Center LLC","","Active","","8298 UNIVERSITY AVE NE","Fridley","55432","","Anoka","Home and Community Based Services - Day Services Facility"
"1078962","Peaceful Care LLC","","Active","","917 N 5TH ST","Minneapolis","55401","(612) 701-6094","Hennepin","Home and Community Based Services"
"1041376","Peaceful Heights Montessori School & Day Care","","Active","","375 Marie Ave E","West St Paul","55118","(651) 451-1498","Dakota","Child Care Center"
"1104835","Peaceful Valley Montessori Academy of Golden Valley","","Active","","6501 Country Club Dr","Golden Valley","55427","(763) 208-7581","Hennepin","Child Care Center"
"1104834","Peaceful Valley Montessori of Eden Prairie","","Active","","18295 Cascade Dr","Eden Prairie","55347","(952) 934-7862","Hennepin","Child Care Center"
"1114362","Peak Foster Care","","Active","","1574 35TH AVE S","Moorhead","56560","(605) 215-9527","Clay","Home and Community Based Services"
"1002672","Pearcy Jill M","","Active","","1005 E. Fairview Street","Marshall","56258","(507) 476-3092","Lyon","Family Child Care"
"1092907","Pearl Consulting","","Active","","623 2ND ST SW","Stewartville","55976","(507) 206-9689","Olmsted","Home and Community Based Services"
"231603","Pearson Barbara A","","Active","","720 Alexander Circle","Chaska","55318","(952) 368-9352","Carver","Family Child Care"
"1090214","Pearson Brenna Marie","","Active","","14388 160th St","Milaca","56353","(320) 223-5189","Mille Lacs","Family Child Care"
"1118967","Pearson Chuleepon Marie & Pearson Christopher David","","Active","","Olmsted County","","","","License number: 1118967","Child Foster Care"
"112599","Pearson Jacqueline M","","Active","","1333 Leif Ave","Owatonna","55060","(507) 451-5958","Steele","Family Child Care"
"227215","Pearson Judith I","","Suspended","12/19/2025","8324 116th Ave N","Champlin","55316","(612) 419-8648","Hennepin","Family Child Care"
"1096283","Pearson Keysha","","Active","","1004 8th St","International Falls","56649","(218) 324-2062","Koochiching","Family Child Care"
"1126259","Pearson Louis Ignatius & Pearson Agnieszka Sandra","","Closed","09/03/2025","St. Louis County","","","","License number: 1126259","Child Foster Care"
"1128634","Pearson Wendy Denise","","Active","","Crow Wing County","","","","License number: 1128634","Child Foster Care"
"1128495","Pease Hannah Gail","","Active","","316 BALSAM AVE S","New Richland","56072","(507) 363-2991","Waseca","Family Child Care"
"1126115","Peck Annalise Catherine dba Hummingbird Haven LLC","","Active","","5401 E SUPERIOR ST","Duluth","55804","(218) 409-6349","St. Louis","Family Child Care"
"1121307","Peck Brianna Maurie","","Active","","3744 W 7TH ST","Winona","55987","(507) 458-2703","Winona","Family Child Care"
"226538","Peck Dawn L","","Active","","4333 4th Place NW","Rochester","55901","(507) 288-1743","Olmsted","Family Child Care"
"1048819","Pedersen Amy M","","Active","","7006 JENKS DR","Rockford","55373","(612) 269-4799","Wright","Family Child Care"
"1128075","Pederson Elizabeth Frances & Pederson Jacob Randy","","Active","","Swift County","","","","License number: 1128075","Child Foster Care"
"1126622","Pederson Matthew Curtis","","Closed","10/02/2025","Hennepin County","","","","License number: 1126622","Child Foster Care"
"1127713","Peek Joshua Allen & Peek Kimberly Kelly","","Active","","Steele County","","","","License number: 1127713","Child Foster Care"
"1032275","Peet Mary L","","Revoked","04/17/2024","401 10th Ave NE","Kasson","55944","(507) 634-6179","Dodge","Family Child Care"
"1047760","Pegg Tara L","","Active","","10472 Kalland Lane NE","Hanover","55341","(763) 300-2421","Wright","Family Child Care"
"808184","Peli Preschool & Family Center","","Active","","21 N Hill St","La Crescent","55947","(507) 895-4440","Houston","Child Care Center"
"1083363","Pelican River Home Care","","Active","","549 Pelican River Road","Detroit Lakes","56501","(218) 844-1001","Becker","Home and Community Based Services"
"1129049","Pellinen Jessica Jean & Pellinen Mathew Isaac","","Active","","Aitkin County","","","","License number: 1129049","Child Foster Care"
"1119626","Peloquin Rachel Joan","","Active","","618 E 4TH ST","Monticello","55362","(612) 327-5920","Wright","Family Child Care"
"1097244","Pelowski Brooke Marie","","Active","","507 SIOUX ST","Winona","55987","(507) 459-4391","Winona","Family Child Care"
"1088095","Pelto Melissa E","","Active","","20589 Enfield Ave N","Forest Lake","55025","(651) 315-4823","Washington","Family Child Care"
"1073963","Pelzer Allison H","","Closed","12/09/2025","600 5th Ave N","Sauk Rapids","56379","(320) 333-8997","Benton","Family Child Care"
"1026481","Pelzer Susan S","","Active","","23296 State Highway 4","Paynesville","56362","(320) 243-1530","Stearns","Family Child Care"
"1108981","Pemberton Kaitlyn K","","Active","","2683 HIGHWAY 65","Mora","55051","(612) 390-2666","Kanabec","Family Child Care"
"216195","Pen Fannie","","Closed","12/10/2025","479 Mary St S","Maplewood","55119","(651) 578-3892","Ramsey","Adult Foster Care"
"1126610","Pen Fannie","","Denied","09/29/2025","6502 W BROADWAY AVE","Columbus","55025","(651) 283-3634","Anoka","Adult Foster Care"
"1127823","Pena Marlena Petra","","Active","","903 6TH ST NW","Kasson","55944","(361) 463-0935","Dodge","Family Child Care"
"1109937","Pendergast Matthew David & Pendergast Elizabeth Anne","","Active","","Koochiching County","","","","License number: 1109937","Child Foster Care"
"1078570","Pendergrass Barbara L & Pendergrass Allan M","","Active","","61 TALMADGE WAY NE","Fridley","55432","(612) 799-9076","Anoka","Adult Foster Care"
"1122735","Pendragon Samantha Mashelle dba Little Dragons Daycare","","Active","","4908 81ST LN N","Brooklyn Park","55443","(763) 354-8417","Hennepin","Family Child Care"
"1126844","Penner Karlee Ann & Penner Matthew Martin","","Active","","Hennepin County","","","","License number: 1126844","Child Foster Care"
"112660","Penning Jean Marie","","Active","","1734 PRESIDENTIAL CIR","Shakopee","55379","(952) 240-1749","Scott","Family Child Care"
"1068024","People - McAndrews","","Active","","904 McAndrews Road","Burnsville","55337","(952) 736-7802","Dakota","Home and Community Based Services - Community Residential Setting"
"1075578","People Colonial","","Active","","13601 W 137TH PL","Burnsville","55337","(952) 405-2246","Dakota","Home and Community Based Services - Community Residential Setting"
"1068025","People Inc : Foliage","","Active","","6620 132nd Street W","Apple Valley","55124","(952) 432-3911","Dakota","Home and Community Based Services - Community Residential Setting"
"1068020","People Inc Heather Ridge","","Active","","7483 46TH ST N","Saint Paul","55128","(651) 748-8861","Washington","Home and Community Based Services - Community Residential Setting"
"1068026","People Inc Parkway","","Active","","2361 Quail Creek Parkway Place","Blaine","55449","(763) 755-6037","Anoka","Home and Community Based Services - Community Residential Setting"
"1068018","People Incorporated","","Active","","3000 AMES CROSSING RD STE 600","Eagan","55121","(651) 774-0011","Dakota","Home and Community Based Services"
"1106462","People Incorporated Eighth Street Residence IRTS","","Active","","700 8TH ST E","Saint Paul","55106","(651) 228-3930","Ramsey","Intensive Residential Treatment Services and Residential Crisis Stabilization"
"1058217","People Incorporated Stark Outpatient Mental Health Clinic","","Active","","2120 PARK AVE","Minneapolis","55404","(651) 829-1628","Hennepin","Mental Health Clinic"
"1046194","People Serving People Early Childhood Development Program","","Active","","614 S 3rd St","Minneapolis","55415","(612) 277-0211","Hennepin","Child Care Center"
"1084787","People Serving People Early Learning Center","","Active","","810 S 7th St","Minneapolis","55415","(612) 249-5337","Hennepin","Child Care Center"
"1107168","PeopleFirst Care","","Active","","888 COUNTY ROAD D W STE 216","New Brighton","55112","(612) 499-2664","Ramsey","Home and Community Based Services"
"1103250","PEOPLES CHOICE HOME CARE LLC","","Active","","2355 HIGHWAY 36 W STE 400","Roseville","55113","(612) 483-8588","Ramsey","Home and Community Based Services"
"1098343","Peoples Development Social Services","","Active","","665 SNELLING AVE N","Saint Paul","55104","(612) 332-9124","Ramsey","Home and Community Based Services"
"1125748","Peper Jacob dba Power-Peper Childcare","","Active","","10197 BRIDGEWATER CIR","Woodbury","55129","(763) 438-8534","Washington","Family Child Care"
"1124681","Peppin Debra Lou","","Active","","Ramsey County","","","","License number: 1124681","Child Foster Care"
"1110785","Peppin Tammie","","Active","","313 W 104TH ST","Bloomington","55420","(612) 730-2254","Hennepin","Family Child Care"
"1118422","Pequin Erica Lynn & Pequin Joshua Lee","","Revoked","01/10/2024","Wright County","","","","License number: 1118422","Child Foster Care"
"1105350","Perala Samantha Jo & Perala Matthew Wayne","","Active","","Brown County","","","","License number: 1105350","Child Foster Care"
"1115034","Peralta Mariah R dba Lil Cuties Daycare","","Closed","07/11/2025","322 2ND ST W","Thief River Falls","56701","(218) 526-0765","Pennington","Family Child Care"
"1074124","Perera Asanka E & Perera Don M","","Active","","6845 COLUMBUS AVE","Richfield","55423","(612) 986-8856","Hennepin","Family Child Care"
"1117674","Perez Alfaro Moises Abraham & Argueta Vasquez Vanessa Lourdes","","Active","","1013 15TH AVE S","Saint Cloud","56301","(619) 314-2142","Stearns","Adult Foster Care"
"1104191","Perez Eve Kathleen & Perez Humberto","","Revoked","04/22/2022","Ramsey County","","","","License number: 1104191","Child Foster Care"
"1126956","Perez Melissa Anne","","Active","","Hennepin County","","","","License number: 1126956","Child Foster Care"
"1125235","Perez Nanci Asusena","","Active","","Otter Tail County","","","","License number: 1125235","Child Foster Care"
"1120353","Perez Perez Nelson Miguel dba Bosque de Aprendizaje","","Active","","9163 PARKSIDE DR","Woodbury","55125","(612) 723-3314","Washington","Family Child Care"
"1123997","Perez Rodriguez Delia","","Active","","625 W 102ND ST","Bloomington","55420","(612) 272-8270","Hennepin","Family Child Care"
"1119921","Perez Sandra Lee & Perez Jose Antonio","","Closed","10/01/2025","Dakota County","","","","License number: 1119921","Child Foster Care"
"1065946","Perfect Balance Child Care LLC","","Pending Reopening","02/02/2025","3616 12th Ave S","Minneapolis","55407","(612) 276-0652","Hennepin","Child Care Center"
"1076827","Perham Living Adult Day","","Active","","735 3RD ST SW","Perham","56573","(218) 347-1874","Otter Tail","Adult Day Care Services"
"1123032","Perimeter Care Inc","","Active","","1511 NORTHWAY DR STE 202","Saint Cloud","56303","(320) 406-6858","Stearns","Home and Community Based Services"
"1127444","Perimeter Care Inc","","Active","","820 37TH AVE N","Saint Cloud","56303","(763) 346-8685","Stearns","Home and Community Based Services - Community Residential Setting"
"1127445","Perimeter Care Inc","","Active","","315 24TH AVE N","Saint Cloud","56303","(763) 346-8685","Stearns","Home and Community Based Services - Community Residential Setting"
"1127447","Perimeter Care Inc","","Active","","1516 32ND AVE N","Saint Cloud","56303","(763) 346-8685","Stearns","Home and Community Based Services - Community Residential Setting"
"1127403","Perkins Gerald Keith & Perkins Jennifer Teresa","","Active","","Hennepin County","","","","License number: 1127403","Child Foster Care"
"1125035","Perkins Heather Ann","","Denied","09/10/2025","Chippewa County","","","","License number: 1125035","Child Foster Care"
"1126161","Perkins Paris Nichelle","","Active","","Hennepin County","","","","License number: 1126161","Child Foster Care"
"1128857","Perlt Tiffany Susan","","Active","","6626 JAREAU CT S","Cottage Grove","55016","(651) 216-0609","Washington","Family Child Care"
"1129417","Pernu Lauri Lynn","","Active","","Hennepin County","","","","License number: 1129417","Child Foster Care"
"1067057","Perrault Natalie S","","Active","","36430 July Ave","North Branch","55056","(651) 491-9145","Chisago","Family Child Care"
"229627","Perrigo Victoria","","Active","","3868 Idaho Ave N","Crystal","55427","(763) 535-2445","Hennepin","Family Child Care"
"1003314","Perron Donna","","Active","","1128 Benton Street","Anoka","55303","(763) 422-1049","Anoka","Adult Foster Care"
"1122707","Perron Nicole Elizabeth","","Active","","3889 PRINCETON TRL","Eagan","55123","(651) 468-7273","Dakota","Family Child Care"
"1056612","Perron Rebecca Lynn","","Active","","7841 Corey Path","Inver Grove Heights","55076","(651) 494-7085","Dakota","Family Child Care"
"1057912","Perrone Renee A dba Green Earth Children's Academy LLC","","Active","","4115 26TH AVE S","Minneapolis","55406","(612) 272-5466","Hennepin","Family Child Care"
"1115434","Perry Marea Karisa","","Active","","Hennepin County","","","","License number: 1115434","Child Foster Care"
"1126900","Perry Rebecca Kay & Perry Harrison Ross III","","Active","","Anoka County","","","","License number: 1126900","Child Foster Care"
"1122655","Perry Tashina Marie","","Active","","St. Louis County","","","","License number: 1122655","Child Foster Care"
"1098965","Perry Tracy Michelle","","Active","","241 S Olsen St","Nelson","56355","(320) 304-1944","Douglas","Adult Foster Care"
"1114040","Perryman Tammy Jo","","Active","","4821 MANOR END LN NW","Rochester","55901","(507) 213-4109","Olmsted","Family Child Care"
"1064483","Persaud Nadira","","Active","","2029 Jade Ln","Eagan","55122","(952) 356-9096","Dakota","Family Child Care"
"1020128","Persaud Vijai Laxhmi","","Active","","20870 Idaho Ave","Lakeville","55044","(952) 985-5866","Dakota","Family Child Care"
"1111160","Person Centered Home Healthcare LLC","","Active","","2359 132ND LN NW","Coon Rapids","55448","(763) 777-0451","Anoka","Home and Community Based Services"
"1128304","Person Lindsey Ann & Person Karl Joseph","","Active","","Itasca County","","","","License number: 1128304","Child Foster Care"
